CREATEDATE	LOCALDATE (BEIJING)	SITE	RVR1M	RVR_1A	ST	RVR1X	RVR_10M	RVR_10A	ST.1	RVR_10X	RVR_TEND	MOR_1A	MOR_10M	MOR_10A	MOR_10X	VIS1K	VIS1A	VIS10A	BL1A	RVR DATA	MOR_RAW	VIS_RAW	LIGHTS	STATUS	RVR DATA.1	timestamp
2020-03-12 06:46:00	2020-03-12 14:46:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2077	10000	10000	3816	15000	15000	15000	100	2000000000000000000	VIS 15000.0 AL 02000000000000000000 BL 03816 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 089B5	406
2020-03-12 06:47:00	2020-03-12 14:47:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2048	10000	10000	3954	15000	15000	15000	100	2000000000000000000	VIS 15000.0 AL 02000000000000000000 BL 03954 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 05ECF	407
2020-03-12 06:48:00	2020-03-12 14:48:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2036	10000	10000	3998	15000	15000	15000	100	2000000000000000000	VIS 15000.0 AL 02000000000000000000 BL 03998 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0DDF2	408
2020-03-12 06:49:00	2020-03-12 14:49:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2036	10000	10000	3988	15000	15000	15000	100	2000000000000000000	VIS 15000.0 AL 02000000000000000000 BL 03988 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0035F	409
2020-03-12 06:50:00	2020-03-12 14:50:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2051	10000	10000	3889	15000	15000	15000	100	2000000000000000000	VIS 15000.0 AL 02000000000000000000 BL 03889 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 089E3	410
2020-03-12 06:51:00	2020-03-12 14:51:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2073	10000	10000	3784	15000	15000	15000	100	2000000000000000000	VIS 15000.0 AL 02000000000000000000 BL 03784 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 003CE	411
2020-03-12 06:52:00	2020-03-12 14:52:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2084	10000	10000	3752	15000	15000	15000	100	2000000000000000000	VIS 15000.0 AL 02000000000000000000 BL 03752 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 02C38	412
2020-03-12 06:53:00	2020-03-12 14:53:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2080	10000	10000	3769	15000	15000	15000	100	2000000000000000000	VIS 15000.0 AL 02000000000000000000 BL 03769 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 02087	413
2020-03-12 06:54:00	2020-03-12 14:54:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2077	10000	10000	3789	15000	15000	15000	100	2000000000000000000	VIS 15000.0 AL 02000000000000000000 BL 03789 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 05285	414
2020-03-12 06:55:00	2020-03-12 14:55:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2066	10000	10000	3839	15000	15000	15000	100	2000000000000000000	VIS 15000.0 AL 02000000000000000000 BL 03839 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 06F9B	415
2020-03-12 06:56:00	2020-03-12 14:56:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2058	10000	10000	3891	15000	15000	15000	100	2000000000000000000	VIS 15000.0 AL 02000000000000000000 BL 03891 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 03F36	416
2020-03-12 06:57:00	2020-03-12 14:57:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2048	10000	10000	3935	15000	15000	15000	100	2000000000000000000	VIS 15000.0 AL 02000000000000000000 BL 03935 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0B46C	417
2020-03-12 06:58:00	2020-03-12 14:58:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2040	10000	10000	3969	14916	14916	14916	100	0	VIS 14916.0 AL 00000000000000000000 BL 03969 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 07AC9	418
2020-03-12 06:59:00	2020-03-12 14:59:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2033	10000	10000	4042	15000	15000	15000	100	2000000000000000000	VIS 15000.0 AL 02000000000000000000 BL 04042 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0FBC3	419
2020-03-12 07:00:00	2020-03-12 15:00:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2014	10000	10000	4154	15000	15000	15000	100	2000000000000000000	VIS 15000.0 AL 02000000000000000000 BL 04154 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 08CFF	420
2020-03-12 07:01:00	2020-03-12 15:01:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1963	10000	10000	4417	14419	14419	14419	100	10000000000000000	VIS 14419.0 AL 00010000000000000000 BL 04417 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 04541	421
2020-03-12 07:02:00	2020-03-12 15:02:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1904	10000	10000	4860	14898	14898	14898	100	10000000000000000	VIS 14898.2 AL 00010000000000000000 BL 04860 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0ACE7	422
2020-03-12 07:03:00	2020-03-12 15:03:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1868	10000	10000	5098	14906	14906	14906	100	0	VIS 14906.2 AL 00000000000000000000 BL 05098 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0B6BF	423
2020-03-12 07:04:00	2020-03-12 15:04:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1821	10000	10000	5374	14498	14499	14499	100	0	VIS 14498.8 AL 00000000000000000000 BL 05374 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 04550	424
2020-03-12 07:05:00	2020-03-12 15:05:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1799	10000	10000	5579	14804	14804	14804	100	0	VIS 14804.1 AL 00000000000000000000 BL 05579 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 03DB9	425
2020-03-12 07:06:00	2020-03-12 15:06:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1770	10000	10000	5721	14202	14203	14203	100	0	VIS 14202.7 AL 00000000000000000000 BL 05721 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 02025	426
2020-03-12 07:07:00	2020-03-12 15:07:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1751	10000	10000	5817	13991	13991	13991	100	0	VIS 13991.1 AL 00000000000000000000 BL 05817 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 09A4D	427
2020-03-12 07:08:00	2020-03-12 15:08:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1736	10000	10000	5920	13839	13840	13840	100	0	VIS 13839.6 AL 00000000000000000000 BL 05920 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 043CA	428
2020-03-12 07:09:00	2020-03-12 15:09:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1722	10000	10000	6078	13937	13937	13937	100	0	VIS 13937.0 AL 00000000000000000000 BL 06078 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0DB47	429
2020-03-12 07:10:00	2020-03-12 15:10:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1704	10000	10000	6231	13679	13679	13679	100	0	VIS 13679.0 AL 00000000000000000000 BL 06231 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 05A2B	430
2020-03-12 07:11:00	2020-03-12 15:11:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1692	10000	10000	6305	13642	13642	13642	100	0	VIS 13642.0 AL 00000000000000000000 BL 06305 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 01479	431
2020-03-12 07:12:00	2020-03-12 15:12:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1674	10000	10000	6400	13133	13134	13134	100	0	VIS 13133.6 AL 00000000000000000000 BL 06400 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0929C	432
2020-03-12 07:13:00	2020-03-12 15:13:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1663	10000	10000	6517	13058	13058	13058	100	0	VIS 13058.4 AL 00000000000000000000 BL 06517 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0979C	433
2020-03-12 07:14:00	2020-03-12 15:14:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1648	10000	10000	6659	13039	13040	13040	100	0	VIS 13039.6 AL 00000000000000000000 BL 06659 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 00881	434
2020-03-12 07:15:00	2020-03-12 15:15:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1638	10000	10000	6831	13334	13335	13335	100	0	VIS 13334.7 AL 00000000000000000000 BL 06831 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0ACA8	435
2020-03-12 07:16:00	2020-03-12 15:16:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1615	10000	10000	7016	12916	12916	12916	100	0	VIS 12916.1 AL 00000000000000000000 BL 07016 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 08676	436
2020-03-12 07:17:00	2020-03-12 15:17:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1601	10000	10000	7208	13082	13083	13083	100	0	VIS 13082.9 AL 00000000000000000000 BL 07208 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0D37C	437
2020-03-12 07:18:00	2020-03-12 15:18:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1589	10000	10000	7276	13029	13029	13029	100	0	VIS 13029.4 AL 00000000000000000000 BL 07276 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0E874	438
2020-03-12 07:19:00	2020-03-12 15:19:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1589	10000	10000	7169	12648	12649	12649	100	0	VIS 12648.5 AL 00000000000000000000 BL 07169 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 00858	439
2020-03-12 07:20:00	2020-03-12 15:20:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1604	10000	10000	7026	12826	12826	12826	100	10000000000000000	VIS 12826.3 AL 00010000000000000000 BL 07026 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 05B63	440
2020-03-12 07:21:00	2020-03-12 15:21:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1618	10000	10000	6869	12825	12825	12825	100	0	VIS 12825.2 AL 00000000000000000000 BL 06869 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 02F6E	441
2020-03-12 07:22:00	2020-03-12 15:22:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1633	10000	10000	6741	12926	12927	12927	100	0	VIS 12926.5 AL 00000000000000000000 BL 06741 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0EB4D	442
2020-03-12 07:23:00	2020-03-12 15:23:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1653	10000	10000	6616	13407	13408	13408	100	0	VIS 13407.9 AL 00000000000000000000 BL 06616 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 08111	443
2020-03-12 07:24:00	2020-03-12 15:24:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1663	10000	10000	6498	13484	13485	13485	100	0	VIS 13484.6 AL 00000000000000000000 BL 06498 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 014A0	444
2020-03-12 07:25:00	2020-03-12 15:25:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1670	10000	10000	6438	13338	13339	13339	100	0	VIS 13338.5 AL 00000000000000000000 BL 06438 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0CF99	445
2020-03-12 07:26:00	2020-03-12 15:26:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1682	10000	10000	6451	13844	13845	13845	100	0	VIS 13844.6 AL 00000000000000000000 BL 06451 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0F1E9	446
2020-03-12 07:27:00	2020-03-12 15:27:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1670	10000	10000	6543	13648	13648	13648	100	0	VIS 13648.4 AL 00000000000000000000 BL 06543 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 05608	447
2020-03-12 07:28:00	2020-03-12 15:28:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1656	10000	10000	6670	13525	13525	13525	100	0	VIS 13525.2 AL 00000000000000000000 BL 06670 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0810C	448
2020-03-12 07:29:00	2020-03-12 15:29:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1648	10000	10000	6679	13367	13367	13367	100	0	VIS 13367.0 AL 00000000000000000000 BL 06679 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0699B	449
2020-03-12 07:30:00	2020-03-12 15:30:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1660	10000	10000	6523	13390	13391	13391	100	0	VIS 13390.9 AL 00000000000000000000 BL 06523 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 094D6	450
2020-03-12 07:31:00	2020-03-12 15:31:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1682	10000	10000	6192	13191	13191	13191	100	0	VIS 13191.0 AL 00000000000000000000 BL 06192 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0C02F	451
2020-03-12 07:32:00	2020-03-12 15:32:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1726	10000	10000	5672	12770	12771	12771	100	0	VIS 12770.6 AL 00000000000000000000 BL 05672 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0CF3A	452
2020-03-12 07:33:00	2020-03-12 15:33:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1787	10000	10000	5194	12934	12935	12935	100	0	VIS 12934.7 AL 00000000000000000000 BL 05194 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 030B7	453
2020-03-12 07:34:00	2020-03-12 15:34:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1839	10000	10000	4825	12917	12918	12918	100	0	VIS 12917.5 AL 00000000000000000000 BL 04825 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0FE6C	454
2020-03-12 07:35:00	2020-03-12 15:35:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1861	10000	10000	4732	12735	12736	12736	100	0	VIS 12735.6 AL 00000000000000000000 BL 04732 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 093E7	455
2020-03-12 07:36:00	2020-03-12 15:36:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1821	10000	10000	5143	12698	12698	12698	100	0	VIS 12698.4 AL 00000000000000000000 BL 05143 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 03145	456
2020-03-12 07:37:00	2020-03-12 15:37:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1751	10000	10000	5680	12815	12816	12816	100	0	VIS 12815.9 AL 00000000000000000000 BL 05680 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0BCEB	457
2020-03-12 07:38:00	2020-03-12 15:38:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1741	10000	10000	5555	12693	12694	12694	100	0	VIS 12693.5 AL 00000000000000000000 BL 05555 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0AF72	458
2020-03-12 07:39:00	2020-03-12 15:39:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1794	10000	10000	5024	12510	12511	12511	100	0	VIS 12510.6 AL 00000000000000000000 BL 05024 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0EE6D	459
2020-03-12 07:40:00	2020-03-12 15:40:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1875	10000	10000	4452	12552	12552	12552	100	0	VIS 12552.3 AL 00000000000000000000 BL 04452 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0E3E3	460
2020-03-12 07:41:00	2020-03-12 15:41:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	1956	10000	10000	3982	12565	12565	12565	100	0	VIS 12565.0 AL 00000000000000000000 BL 03982 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 082EE	461
2020-03-12 07:42:00	2020-03-12 15:42:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2028	10000	10000	3648	12806	12806	12806	100	0	VIS 12806.0 AL 00000000000000000000 BL 03648 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 05551	462
2020-03-12 07:43:00	2020-03-12 15:43:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2087	10000	10000	3484	13187	13188	13188	100	0	VIS 13187.8 AL 00000000000000000000 BL 03484 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0FA1D	463
2020-03-12 07:44:00	2020-03-12 15:44:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2077	10000	10000	3547	12930	12930	12930	100	0	VIS 12930.3 AL 00000000000000000000 BL 03547 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0694E	464
2020-03-12 07:45:00	2020-03-12 15:45:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2066	10000	10000	3760	13985	13986	13986	100	0	VIS 13985.6 AL 00000000000000000000 BL 03760 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 08084	465
2020-03-12 07:46:00	2020-03-12 15:46:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2043	10000	10000	3922	14462	14463	14463	100	0	VIS 14462.6 AL 00000000000000000000 BL 03922 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0F11A	466
2020-03-12 07:47:00	2020-03-12 15:47:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2036	10000	10000	3887	14449	14450	14450	100	0	VIS 14449.5 AL 00000000000000000000 BL 03887 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 05375	467
2020-03-12 07:48:00	2020-03-12 15:48:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2066	10000	10000	3677	14154	14154	14154	100	0	VIS 14154.1 AL 00000000000000000000 BL 03677 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 045B1	468
2020-03-12 07:49:00	2020-03-12 15:49:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2099	10000	10000	3540	14039	14039	14039	100	0	VIS 14039.4 AL 00000000000000000000 BL 03540 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0701F	469
2020-03-12 07:50:00	2020-03-12 15:50:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2107	10000	10000	3461	13689	13690	13690	10	0	VIS 13689.8 AL 00000000000000000000 BL 03461 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0E21A	470
2020-03-12 07:51:00	2020-03-12 15:51:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2114	10000	10000	3446	13667	13668	13668	10	0	VIS 13667.9 AL 00000000000000000000 BL 03446 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0BB18	471
2020-03-12 07:52:00	2020-03-12 15:52:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2125	10000	10000	3404	13922	13922	13922	10	0	VIS 13922.1 AL 00000000000000000000 BL 03404 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0AAF9	472
2020-03-12 07:53:00	2020-03-12 15:53:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2151	10000	10000	3257	13789	13789	13789	10	0	VIS 13789.3 AL 00000000000000000000 BL 03257 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0EDD0	473
2020-03-12 07:54:00	2020-03-12 15:54:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2213	10000	10000	3033	14168	14169	14169	10	0	VIS 14168.7 AL 00000000000000000000 BL 03033 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0713E	474
2020-03-12 07:55:00	2020-03-12 15:55:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2268	10000	10000	2824	14025	14025	14025	10	0	VIS 14025.4 AL 00000000000000000000 BL 02824 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 01A2F	475
2020-03-12 07:56:00	2020-03-12 15:56:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2322	10000	10000	2670	14135	14135	14135	10	0	VIS 14135.3 AL 00000000000000000000 BL 02670 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 03F97	476
2020-03-12 07:57:00	2020-03-12 15:57:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2348	10000	10000	2569	13893	13893	13893	10	0	VIS 13893.3 AL 00000000000000000000 BL 02569 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 00326	477
2020-03-12 07:58:00	2020-03-12 15:58:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2370	10000	10000	2489	13735	13736	13736	10	0	VIS 13735.6 AL 00000000000000000000 BL 02489 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 042E6	478
2020-03-12 07:59:00	2020-03-12 15:59:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2385	10000	10000	2451	13628	13628	13628	10	0	VIS 13628.2 AL 00000000000000000000 BL 02451 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0D081	479
2020-03-12 08:00:00	2020-03-12 16:00:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2370	10000	10000	2493	13440	13440	13440	10	10000000000000000	VIS 13440.4 AL 00010000000000000000 BL 02493 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 00592	480
2020-03-12 08:01:00	2020-03-12 16:01:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2337	10000	10000	2622	13481	13481	13481	10	10000000000000000	VIS 13481.2 AL 00010000000000000000 BL 02622 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 08E3D	481
2020-03-12 08:02:00	2020-03-12 16:02:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	10000	10000	10000	10000	2278	10000	10000	2787	13246	13247	13247	10	0	VIS 13246.6 AL 00000000000000000000 BL 02787 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0FD69	482
